,name,price,comment,data_person,likes,dislikes
2,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",ظاهر زیبایی داره,"فاطمه حسینی
خریدار
در تاریخ ۲۰ بهمن ۱۳۹۸",۳,۰
3,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰","این گوشی حدود ۷ ماهه دارم راضی کننده قابل قبوله ولی دوربینهاش ۳۲ واقعی نیست تو روز خیلی خوبه ولی تو شب جالب نیست سلفی هم همینطور خیلی جاها نوشته شارژر ۲۵ واتی داره که دروغه تست کردم بیشتر از ۱۵ وات جواب نمیده این گوشی برای دیدن فیلم وبگردی اینستا خیلی راضیت میکنه ولی عکاسی متوسط فیلمبرداری 4k لرزشگیر نداره که خوب نیست ولی گوشی جدید A71 اومده پس خرید این گوشی دیگه معقول نیست اپدیدت های بد و ناهماهنگ سامسونگ ازار دهندس واقعا یعنی هر ۳ ماه اپدیدت میده ولی A50 هر ماه
بدترین و ازاردهنده ترین نکته این گوشی اثر انگشت احمقانشه خیلی کنده در صورتی گوشی اس ۱۰ و نوت ۱۰ خیلی سریعتره ولی همیشه گوشی های سامسونگ خواستید بخرید فقط سری S یا Note بقیش متوسط و ضعیفه گول تبلیغات نخورید","علیرضا ابراهیمی
در تاریخ ۲۰ بهمن ۱۳۹۸",۲,۵
4,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",یکی از بهترین گوشی های میان رده است وضوح تصویرش بالاست,"بهناز عونی
خریدار
در تاریخ ۲۰ بهمن ۱۳۹۸",۵,۰
5,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰","اول از همه بگم که سنسور اثر انگشت اوایل ضعیف عمل میکرد ( تشخیص نمیداد یا چند بار باید انجام میشد تا باز کنه ). بعد از اپدیتش بهتر شد و چند بار دیگه بهش اثر انگشت معرفی کردم تا روان شد بلاخره (هنوزم هر از گاهی گیر کوچیک داره)
ابعادش برا کسی که به گوشی های 5 اینچی عادت داره یکم بزرگه ( به قولی سخت تو جیب جا میشه D: )
اما هر سختی آسونی هم داره. بسیار قوی و روان با باتری فوق العاده ( تعحب میکنین حتما) فست شارژ عالی ( حدود 1 ساعت 80 90 درصد شارژ میکنه). در استفاده های معمولی به هیچ عنوان ضعفی احساس نمیکنید. این گوشی برای استفاده های سنگین ساخته شده. خودم خیلی دوربین گوشی برام اهمیت نداشت وگرنه کسی که از گوشیش فقط دوربین میخواد A80 گزینه بهتریه.","امیرحسین ناظریان
خریدار
در تاریخ ۲۰ بهمن ۱۳۹۸",۰,۰
6,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",خیلی خوبه,"وحید محکم کار
در تاریخ ۲۰ بهمن ۱۳۹۸",۰,۰
7,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",گوشی خوبیه، ازش راضی ام فقط تنها عیبش ضعیف عمل کردن سنسور اثرانگشت هستش که با انداختن گلس ضعیف تر هم میشه، در کل حسگر اثر انگشت بعد از تجربه کار کردن با a50 و a70 به نظرم جاش همون پشت گوشی باشه عالیه، روی گوشی در صورتی که گلس باشه کثیف میشه و اصلا کار نمیکنه، صبح هم که بیدار میشم اصلا نمیشناسه انگشتمو حالا نمیدونم منم فقط همین مشکلو دارم یا همه دارن,"علیرضا صالحی راد
خریدار
در تاریخ ۲۰ بهمن ۱۳۹۸",۱,۰
8,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",من چند ماهی میشه دارمش و خیلی راضیم ، از سال ۲۰۱۶ مدل هر سال A7 رو داشتم ، ۲۰۱۸ واقعا ضعیف بود نه فست شارژینگ داشت و نه دوربینش تعریفی داشت ولی همه نقاط ضعف رو در A70 برطرف کردن و من که خیلی راضیم بخصوص از دوربین هاش چه سلفی چه اصلی ، سیستم شناسایی بیومتریکش هم راضی کننده هست و آدم رو عصبی نمیکنه.,"مهرداد مدیری
در تاریخ ۲۰ بهمن ۱۳۹۸",۲,۰
9,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",اگه میخواین بفهمین که آیا این گوشی یا هر گوشیه دیگه کیفیت تصویر دوربینش خوبه باهاش چند تا عکس بگیرین بریزین توی کامپیوتر یا لب تاب اون موقع کیفیت خودشو نشون میده. من این گوشی رو تست کردم و کیفیت دوربینش خوب بود,"عباس سیاوشی
در تاریخ ۱۹ بهمن ۱۳۹۸",۲,۰
10,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰","با سلام. این نظر رو من بعد از دوماه استفاده دارم میدم و این نظر رو برای دوستانی مینویسم که قصد خرید این گوشیو دارن و هنوز دو دل هستن.این گوشی ب نظر من از هر لحاظ بسیااااار گوشیه خوبیه.بارزترین نقطه قوت این گوشی باتریه خوبیه که داره و همچنان فست شارژ اون که خیلی عالیه. صفحه نمایش عالی و سرعت بسیار بالای گوشی. من خودم اهل بازی نیستم و بازی اصلا نکردم تا حالا با این گوشی ولی با توجه با کلیپایی که دیدم هیچ مشکلی توی اجرای بازی نداره.گوشی ظاهر بسیار مناسبی داره.( اثر انگشت گوشی هم خوب کار میکنه و مشکلی نداره و سرعتشم قابل قبوله، فقط باید دستتون یکمی نمناک باشه برای باز کردن اثر انگشت، بعد از خرید گوشی باید گوشی رو اپدیت کنید و بعد از اپدیت گوشی سرعت اثر انگشت هم بهتر میشه و اثر انگشت رو پاک کنید و دوباره ثبت کنید بعد از اپدیت، حتما سه تا اثر انگشت رو کامل کنید که بهتر عمل بکنه).این گوشی رو سامسونگ ب عنوان یک گوشی میان رده ساخته ولی ب نظر من ی گوشیه پرچم دار محسوب میشه، من این گوشیو با گوشیه s10 مقایسه کردم از هر لحاظ، خداییش اصلا کم نیاورد که هیچی، حتی توی بیشتر از۵۰ درصد تست، از s10 بهتر عمل کرد، باطریش بسیار بهتر از s10 هستش. فقط کیفیت صفحش ی کم ضعیف تر از اس ۱۰ هستش که اونم خیلی حس نمیکنید. گوشی a70 دارای دوربین خیلی قوی ای نیست. توی تست با گوشی اس ۱۰ دوربینش ضعیف بود. A70 دوربینش توی نور خداییش خیلی خوب عمل میکنه.ولی توی نور کم دوربینش ضعیف عمل میکنه.
دوستانی که قصد خریدن گوشی دارن توی این رنج قیمتی، واقعا من توصیه میکنم که خریداری کنند که چون واقعااااا با ارزشه. این گوشی از هیچ لحاظ کم نمیاره و از خریدنش واقعا حس خوبی بهتون میده. من خودم برای خریدن گوشی ۳ ماه به صورت شبانه روز تحقیق بسیار گسترده ای کردم و با حساسیت زیادی که دارم بالاخره این گوشیو خریدم و الان واقعا ازش راضیم. من قبلش گوشی ایفون داشتم ب مدت ۵ سال. بهترین گوشیه اندرویدی از همه لحاظ که یک پک کامل و جامع هستش گوشی a70 هستش.رابط کابری سامسونگ رو من خیلی دوس دارم. شکل ایکون ها روی صفحه، رنگ تصویر، و سوپر امو ال ای دی بودن صفحه بسیار عالیه و مصرف باطری رو تا حد بسیار چشمگیری کم کرده،نظرات تخصصی رو دیگه نمینویسم راج ب سخت افزار و گلس و چیپ ست و چیزای دیگه که استفاده شده چون دیگه خیلی طولانی میشه.در کل توصیه میکنم بخرید و پشیمون نمیشید. این نظرات رو من بدون هیچ تعصبی نوشتم.ممنون","سید میلاد احمدی
در تاریخ ۱۹ بهمن ۱۳۹۸",۴,۰
11,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",گوشی خیلی خوبیه ازش راضی هستم فقط ت سنسور اثرانگشت تقریباً ضعیف هستش,"قاسم تناور
خریدار
در تاریخ ۱۹ بهمن ۱۳۹۸",۰,۰
12,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",همه چیز این گوشی عالی من رنگ مرجانی خریدم خیلی خوشگله پیشنهاد میکنم بخرید,"کاربر دیجی‌کالا
در تاریخ ۱۹ بهمن ۱۳۹۸",۴,۰
13,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",پردازنده قوی دوربین عالی خوش دست و همه جی تموم,"علی محمدیان
در تاریخ ۱۹ بهمن ۱۳۹۸",۲,۱
14,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",من راضی ام از خرید,"مریم مقیمی
خریدار
در تاریخ ۱۹ بهمن ۱۳۹۸",۲,۰
15,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",واقعا گوشی قوی و قدرتمندیه و چیزی کم نداره,"علی عظیمی
در تاریخ ۱۹ بهمن ۱۳۹۸",۵,۱
16,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰",در کل نسبت به گوشی های ایفون خوب هست,"سروش بیگدلی
در تاریخ ۱۸ بهمن ۱۳۹۸",۴,۴
17,گوشی موبایل سامسونگ مدل Galaxy A70 SM-A705FN/DS دو سیم‌کارت ظرفیت 128 گیگابایت,"۴,۳۴۹,۰۰۰","من‌قبل این lg g4 داشتم
خیلی راضی تر بودم
سلفی این گوشی حتی اگه رتوش رو زیاد کنی هم‌هیچ تاثیری نداره و عکس خوبی نمیده بهت
صدای اسپیکرش خیلی ضعیفه
درحدی که توی واتساپ ویس اگر کسی فرستاده باشه فقط باید هندزفری بذاری تا بفهمی چی میگه
مورد دیگه ای که داره دسترسی به تنظیمات صداش خیلی دوره و به فرض میخوای یه فیلمی رو پخش کنی اما قبل پخش صدا رو کم کنی مقدور نیست
باید بذاری پخش بشه بعد دکمه هاش کار کنه و این خیلی بده
در کل از ال جی ک داشتم راضی تر بودم","ساناز بهاری
در تاریخ ۱۸ بهمن ۱۳۹۸",۴,۱۴
